Year,Customer Age,Customer Gender,Product Category,Quantity,Unit Price,Profit Margin,Age Group,Quarter
2015,41,M,Clothing,2,474.5,0.1148577449947313,35-44,Q4
2016,63,M,Clothing,2,1087.5,0.1632183908045977,55-64,Q2
2016,63,M,Clothing,2,1133.0,0.2992056487202118,55-64,Q2
2016,34,F,Clothing,1,251.0,0.20318725099601595,25-34,Q2
2016,34,F,Clothing,3,258.666667,0.2268041237113402,25-34,Q3
2015,34,F,Clothing,3,17.0,0.0196078431372549,25-34,Q3
2015,34,F,Clothing,2,264.0,0.05303030303030303,25-34,Q4
2015,34,F,Clothing,1,878.0,0.04328018223234624,25-34,Q3
2015,34,F,Clothing,1,1407.0,-0.03624733475479744,25-34,Q3
2015,34,F,Clothing,3,335.333333,0.10536779324055666,25-34,Q3
2016,35,M,Clothing,1,257.0,0.1828793774319066,35-44,Q1
2016,35,M,Clothing,3,229.333333,0.055232558139534885,35-44,Q1
2016,35,M,Clothing,2,348.5,0.13916786226685796,35-44,Q2
2015,35,M,Clothing,1,1880.0,0.06914893617021277,35-44,Q3
2016,35,M,Clothing,1,1780.0,0.17415730337078653,35-44,Q1
2016,35,M,Clothing,2,452.5,0.14917127071823205,35-44,Q1
2016,35,M,Clothing,3,52.333333,0.10828025477707007,35-44,Q2
2015,35,M,Clothing,2,788.0,-0.021573604060913704,35-44,Q3
2015,35,M,Clothing,1,776.0,0.0979381443298969,35-44,Q4
2016,36,F,Clothing,1,1292.0,0.10990712074303406,35-44,Q1
2016,36,F,Clothing,2,352.0,0.21875,35-44,Q2
2015,36,F,Clothing,1,944.0,0.046610169491525424,35-44,Q4
2015,36,F,Clothing,1,391.0,0.03324808184143223,35-44,Q4
2015,42,F,Clothing,2,104.5,-0.07655502392344497,35-44,Q3
2016,42,F,Clothing,3,53.666667,0.13043478260869565,35-44,Q2
2015,42,F,Clothing,1,1107.0,-0.07497741644083107,35-44,Q3
2016,61,M,Clothing,2,1012.0,0.06620553359683795,55-64,Q2
2015,61,F,Clothing,2,962.0,-0.018711018711018712,55-64,Q4
2016,61,M,Clothing,1,40.0,0.1,55-64,Q3
2016,61,F,Clothing,1,1214.0,0.13509060955518945,55-64,Q1
2016,61,M,Accessories,2,1055.5,0.24680246328754146,55-64,Q2
2016,43,M,Accessories,1,1208.0,0.24668874172185432,35-44,Q1
2016,43,M,Accessories,2,569.0,0.13884007029876977,35-44,Q2
2016,43,M,Accessories,1,639.0,0.23317683881064163,35-44,Q2
2015,43,M,Accessories,3,224.333333,0.0638930163447251,35-44,Q4
2015,43,M,Accessories,1,362.0,0.03314917127071823,35-44,Q4
2015,43,M,Accessories,3,359.0,0.09006499535747446,35-44,Q4
2015,43,M,Accessories,3,145.333333,0.03669724770642202,35-44,Q4
2016,43,M,Clothing,3,239.666667,0.14881780250347706,35-44,Q1
2016,43,M,Clothing,1,523.0,0.2045889101338432,35-44,Q2
2016,43,M,Clothing,2,171.0,0.28362573099415206,35-44,Q2
2016,43,M,Clothing,1,250.0,0.12,35-44,Q2
2016,43,M,Clothing,2,384.5,0.20416124837451236,35-44,Q2
2016,43,F,Accessories,1,1165.0,0.21888412017167383,35-44,Q1
2016,43,F,Accessories,3,212.333333,0.10518053375196232,35-44,Q1
2016,43,F,Bikes,1,580.0,0.02586206896551724,35-44,Q1
2016,43,F,Accessories,3,320.0,0.234375,35-44,Q1
2016,43,F,Accessories,3,399.333333,0.18196994991652754,35-44,Q1
2016,43,F,Accessories,1,117.0,0.18803418803418803,35-44,Q1
2016,43,F,Accessories,3,31.333333,0.2553191489361702,35-44,Q1
2016,43,F,Accessories,3,134.333333,0.21836228287841192,35-44,Q2
2016,43,F,Bikes,3,850.666667,0.09090909090909091,35-44,Q2
2016,43,F,Bikes,3,909.666667,0.15903261267863686,35-44,Q2
2016,43,F,Accessories,1,662.0,0.2598187311178248,35-44,Q2
2016,43,F,Accessories,3,248.666667,0.1554959785522788,35-44,Q2
2016,43,F,Bikes,2,1165.0,0.004291845493562232,35-44,Q2
2016,43,F,Accessories,3,46.0,0.2028985507246377,35-44,Q2
2016,43,F,Accessories,2,84.5,0.17159763313609466,35-44,Q2
2016,43,F,Accessories,3,178.666667,0.21641791044776118,35-44,Q2
2016,43,F,Accessories,1,27.0,0.25925925925925924,35-44,Q2
2016,43,F,Accessories,3,118.333333,0.2112676056338028,35-44,Q2
2015,43,F,Bikes,2,877.0,-0.16818700114025084,35-44,Q1
2015,43,F,Bikes,2,952.5,-0.08713910761154856,35-44,Q1
2015,43,F,Accessories,1,601.0,0.07820299500831947,35-44,Q3
2015,43,F,Accessories,1,93.0,0.13978494623655913,35-44,Q3
2015,43,F,Accessories,1,34.0,-0.029411764705882353,35-44,Q3
2015,43,F,Accessories,1,643.0,0.13841368584758942,35-44,Q4
2015,43,F,Accessories,1,84.0,0.047619047619047616,35-44,Q4
2015,43,F,Accessories,1,64.0,0.03125,35-44,Q4
2015,43,F,Accessories,1,606.0,0.09075907590759076,35-44,Q4
2015,43,F,Accessories,2,3.0,0.16666666666666666,35-44,Q4
2015,43,F,Accessories,3,14.0,0.023809523809523808,35-44,Q4
2015,43,F,Bikes,1,2172.0,-0.06813996316758748,35-44,Q4
2016,43,F,Clothing,3,643.666667,0.11185914034179181,35-44,Q2
2016,44,F,Clothing,1,63.0,0.2222222222222222,35-44,Q2
2016,45,M,Bikes,2,855.5,0.0058445353594389245,45-54,Q2
2016,45,M,Clothing,1,1469.0,0.14908100748808714,45-54,Q2
2015,45,M,Clothing,2,654.0,0.04434250764525994,45-54,Q3
2016,59,M,Clothing,3,40.666667,0.040983606557377046,55-64,Q2
2016,58,M,Clothing,1,524.0,0.1984732824427481,55-64,Q1
2016,58,M,Clothing,3,396.0,0.11616161616161616,55-64,Q1
2016,58,M,Clothing,1,318.0,0.1509433962264151,55-64,Q1
2016,58,F,Clothing,2,45.0,0.2222222222222222,55-64,Q1
2015,58,F,Clothing,2,872.0,0.03669724770642202,55-64,Q3
2016,58,M,Accessories,2,23.5,0.14893617021276595,55-64,Q1
2016,58,M,Accessories,1,28.0,0.10714285714285714,55-64,Q1
2016,58,M,Accessories,2,18.0,0.16666666666666666,55-64,Q2
2015,58,M,Accessories,1,84.0,0.047619047619047616,55-64,Q4
2015,58,M,Accessories,3,32.666667,0.17346938775510204,55-64,Q4
2015,58,M,Accessories,2,92.5,0.08108108108108109,55-64,Q4
2015,58,M,Accessories,2,54.0,0.16666666666666666,55-64,Q4
2015,57,M,Clothing,3,375.666667,0.13043478260869565,55-64,Q4
2016,57,F,Clothing,3,9.666667,0.06896551724137931,55-64,Q2
2016,56,M,Clothing,3,741.666667,0.21348314606741572,55-64,Q2
2016,56,F,Accessories,1,32.0,0.0625,55-64,Q1
2016,56,F,Accessories,1,82.0,0.15853658536585366,55-64,Q1
2016,56,F,Bikes,1,2401.0,0.03373594335693461,55-64,Q2
2016,56,F,Accessories,3,300.333333,0.18423973362930077,55-64,Q2
2016,56,F,Accessories,1,199.0,0.271356783919598,55-64,Q2
2015,56,F,Bikes,2,1066.0,-0.07645403377110695,55-64,Q4
2015,20,F,Clothing,1,1449.0,0.0821256038647343,18-24,Q3
2016,20,F,Clothing,3,17.0,0.11764705882352941,18-24,Q1
2015,20,F,Clothing,2,80.5,0.16149068322981366,18-24,Q3
2016,18,M,Accessories,2,430.5,0.14634146341463414,18-24,Q1
2016,18,M,Accessories,1,300.0,0.26666666666666666,18-24,Q1
2016,18,M,Accessories,2,361.0,0.20914127423822715,18-24,Q1
2016,18,M,Accessories,2,119.5,0.17154811715481172,18-24,Q1
2016,18,M,Accessories,1,69.0,0.2028985507246377,18-24,Q1
2016,18,M,Accessories,3,103.666667,0.2604501607717042,18-24,Q2
2016,18,M,Accessories,2,83.0,0.21686746987951808,18-24,Q2
2016,18,M,Accessories,3,248.666667,0.20509383378016086,18-24,Q2
2016,18,M,Clothing,1,508.0,0.08464566929133858,18-24,Q2
2016,18,M,Accessories,3,99.0,0.25925925925925924,18-24,Q2
2016,18,M,Accessories,3,82.666667,0.1532258064516129,18-24,Q2
2016,18,M,Accessories,3,26.0,0.16666666666666666,18-24,Q2
2016,18,M,Accessories,2,219.5,0.20273348519362186,18-24,Q3
2015,18,M,Accessories,3,201.333333,0.014900662251655629,18-24,Q3
2015,18,M,Accessories,1,110.0,0.045454545454545456,18-24,Q4
2016,22,M,Clothing,1,928.0,0.17025862068965517,18-24,Q1
2015,22,M,Clothing,3,569.666667,0.09888823873610299,18-24,Q4
2016,22,M,Clothing,2,422.5,0.17159763313609466,18-24,Q1
2016,22,M,Clothing,3,173.333333,0.057692307692307696,18-24,Q2
2016,24,F,Clothing,2,130.0,0.19230769230769232,18-24,Q1
2016,24,F,Clothing,1,35.0,0.3142857142857143,18-24,Q1
2015,24,F,Clothing,1,1720.0,0.10465116279069768,18-24,Q4
2016,23,M,Clothing,3,298.666667,0.140625,18-24,Q1
2016,31,F,Clothing,2,751.0,0.25432756324900135,25-34,Q1
2016,31,F,Clothing,3,613.666667,0.23954372623574144,25-34,Q2
2016,31,F,Clothing,2,442.0,0.12895927601809956,25-34,Q2
2016,31,F,Clothing,3,465.333333,0.1977077363896848,25-34,Q2
2015,31,F,Clothing,1,489.0,0.1411042944785276,25-34,Q3
2015,31,F,Clothing,2,895.0,-0.01675977653631285,25-34,Q3
2015,31,F,Clothing,1,901.0,0.1453940066592675,25-34,Q4
2016,40,M,Clothing,1,1863.0,0.24852388620504562,35-44,Q1
2016,40,M,Clothing,3,564.0,0.17257683215130024,35-44,Q1
2016,40,M,Clothing,2,87.0,0.1724137931034483,35-44,Q2
2016,40,M,Clothing,1,97.0,0.27835051546391754,35-44,Q2
2016,40,M,Clothing,1,305.0,0.3114754098360656,35-44,Q2
2015,40,M,Clothing,2,124.0,-0.05241935483870968,35-44,Q3
2015,40,M,Clothing,2,64.0,-0.0546875,35-44,Q4
2015,40,M,Clothing,1,54.0,0.16666666666666666,35-44,Q4
2015,40,M,Clothing,2,979.5,0.1066870852475753,35-44,Q4
2016,40,M,Clothing,2,196.5,0.17557251908396945,35-44,Q1
2016,40,M,Clothing,3,66.0,0.18181818181818182,35-44,Q2
2015,40,M,Clothing,3,372.666667,0.03398926654740608,35-44,Q4
2016,40,F,Clothing,2,521.5,0.19463087248322147,35-44,Q1
2016,40,F,Clothing,3,776.333333,0.1884929154143409,35-44,Q1
2016,41,F,Accessories,2,366.5,0.1296043656207367,35-44,Q1
2016,41,F,Accessories,3,47.666667,0.1258741258741259,35-44,Q1
2016,41,F,Accessories,1,28.0,0.25,35-44,Q1
2016,41,F,Accessories,1,616.0,0.14772727272727273,35-44,Q1
2016,41,F,Accessories,2,96.0,0.2708333333333333,35-44,Q1
2016,41,F,Accessories,1,163.0,0.07975460122699386,35-44,Q1
2016,41,F,Accessories,2,33.0,0.16666666666666666,35-44,Q1
2016,41,F,Accessories,2,28.5,0.21052631578947367,35-44,Q1
2016,41,F,Accessories,3,252.666667,0.20844327176781002,35-44,Q1
2016,41,F,Accessories,2,9.0,0.1111111111111111,35-44,Q1
2016,41,F,Accessories,3,5.333333,0.25,35-44,Q1
2016,41,F,Accessories,3,123.666667,0.24797843665768193,35-44,Q1
2016,41,F,Accessories,2,47.0,0.26595744680851063,35-44,Q1
2016,41,F,Accessories,1,146.0,0.2808219178082192,35-44,Q1
2016,41,F,Accessories,1,418.0,0.24641148325358853,35-44,Q1
2016,41,F,Accessories,1,129.0,0.14728682170542637,35-44,Q1
2016,41,F,Accessories,1,46.0,0.1956521739130435,35-44,Q1
2016,41,F,Accessories,1,71.0,0.15492957746478872,35-44,Q1
2016,41,F,Accessories,2,83.5,0.19161676646706588,35-44,Q1
2016,41,F,Accessories,1,336.0,0.18154761904761904,35-44,Q1
2016,41,F,Accessories,1,59.0,0.23728813559322035,35-44,Q1
2016,41,F,Accessories,3,11.0,0.12121212121212122,35-44,Q1
2016,41,F,Accessories,3,142.666667,0.12383177570093458,35-44,Q2
2016,41,F,Accessories,1,43.0,0.18604651162790697,35-44,Q2
2016,41,F,Accessories,2,22.5,0.17777777777777778,35-44,Q2
2016,41,F,Accessories,2,297.5,0.11764705882352941,35-44,Q2
2016,41,F,Accessories,2,15.0,0.1,35-44,Q2
2016,41,F,Accessories,2,51.5,0.22330097087378642,35-44,Q2
2016,41,F,Accessories,2,467.5,0.16363636363636364,35-44,Q2
2016,41,F,Accessories,2,185.0,0.12162162162162163,35-44,Q2
2016,41,F,Accessories,3,16.0,0.16666666666666666,35-44,Q2
2016,41,F,Accessories,1,713.0,0.16549789621318373,35-44,Q2
2016,41,F,Accessories,3,30.0,0.2222222222222222,35-44,Q2
2016,41,F,Accessories,1,905.0,0.20773480662983426,35-44,Q2
2016,41,F,Accessories,3,30.666667,0.18478260869565216,35-44,Q3
2016,41,F,Accessories,2,17.5,0.2,35-44,Q3
2015,41,F,Accessories,2,5.0,0.1,35-44,Q3
2015,41,F,Accessories,2,76.5,0.1503267973856209,35-44,Q3
2015,41,F,Accessories,3,14.0,0.023809523809523808,35-44,Q3
2015,41,F,Accessories,2,231.0,0.18831168831168832,35-44,Q3
2015,41,F,Accessories,1,45.0,0.08888888888888889,35-44,Q3
2015,41,F,Accessories,2,442.0,0.18552036199095023,35-44,Q3
2015,41,F,Accessories,3,10.666667,0.15625,35-44,Q3
2015,41,F,Accessories,1,77.0,0.09090909090909091,35-44,Q3
2015,41,F,Accessories,1,567.0,0.07936507936507936,35-44,Q3
2015,41,F,Accessories,1,63.0,-0.047619047619047616,35-44,Q3
2015,41,F,Accessories,2,17.0,-0.029411764705882353,35-44,Q3
2015,41,F,Accessories,1,476.0,-0.008403361344537815,35-44,Q3
2015,41,F,Accessories,3,270.0,0.037037037037037035,35-44,Q3
2015,41,F,Accessories,2,26.5,-0.03773584905660377,35-44,Q3
2015,41,F,Accessories,3,32.333333,0.07216494845360824,35-44,Q4
2015,41,F,Accessories,3,169.0,0.013806706114398421,35-44,Q4
2015,41,F,Accessories,3,2.666667,0.0,35-44,Q4
2015,41,F,Accessories,2,64.5,0.10852713178294573,35-44,Q4
2015,41,F,Accessories,3,100.0,0.08333333333333333,35-44,Q4
2015,41,F,Accessories,2,49.5,-0.010101010101010102,35-44,Q4
2015,41,F,Accessories,1,263.0,0.019011406844106463,35-44,Q4
2015,41,F,Accessories,3,137.333333,0.050970873786407765,35-44,Q4
2015,41,F,Accessories,1,5.0,0.0,35-44,Q4
2015,41,F,Accessories,1,476.0,0.052521008403361345,35-44,Q4
2015,41,F,Accessories,2,13.0,0.07692307692307693,35-44,Q4
2016,65,M,Bikes,3,269.0,0.04708798017348203,65+,Q1
2016,65,M,Accessories,3,271.0,0.1881918819188192,65+,Q1
2016,65,M,Accessories,1,15.0,0.26666666666666666,65+,Q1
2016,32,F,Accessories,3,6.666667,0.2,25-34,Q1
2015,32,F,Accessories,2,109.0,0.0871559633027523,25-34,Q3
2016,35,F,Clothing,1,604.0,0.18874172185430463,35-44,Q2
2016,35,F,Clothing,3,87.666667,0.20152091254752852,35-44,Q2
2016,35,M,Bikes,1,646.0,0.12538699690402477,35-44,Q1
2016,35,M,Bikes,3,755.666667,-0.02337891486546096,35-44,Q1
2016,35,M,Bikes,3,844.666667,0.08445146014206788,35-44,Q2
2016,35,M,Bikes,1,2493.0,0.07942238267148015,35-44,Q2
2016,35,M,Bikes,2,1045.5,-0.1095169775227164,35-44,Q2
2016,35,M,Bikes,1,2393.0,0.040952778938570834,35-44,Q2
2016,35,M,Bikes,1,2436.0,0.047619047619047616,35-44,Q2
2016,35,M,Bikes,2,1250.0,0.082,35-44,Q2
2016,35,M,Bikes,2,1241.0,0.0652699435938759,35-44,Q2
2015,35,M,Bikes,3,629.333333,-0.09692796610169492,35-44,Q1
2015,35,M,Bikes,2,1148.5,0.0008707009142359599,35-44,Q3
2015,35,M,Bikes,3,161.333333,-0.16735537190082644,35-44,Q3
2015,35,M,Bikes,2,250.0,-0.08,35-44,Q3
2015,35,M,Bikes,3,173.333333,-0.08653846153846154,35-44,Q4
2016,36,M,Clothing,2,330.5,0.24357034795763993,35-44,Q1
2016,36,M,Clothing,2,133.0,0.06015037593984962,35-44,Q1
2016,36,M,Clothing,3,365.333333,0.26094890510948904,35-44,Q1
2016,36,M,Clothing,1,1396.0,0.22636103151862463,35-44,Q2
2016,36,M,Clothing,2,836.0,0.25717703349282295,35-44,Q3
2016,36,M,Clothing,2,759.0,0.11067193675889328,35-44,Q3
2015,36,M,Clothing,3,283.0,-0.0812720848056537,35-44,Q4
2015,55,F,Clothing,3,416.666667,-0.12,55-64,Q3
2016,55,M,Clothing,1,861.0,0.24738675958188153,55-64,Q2
2016,55,M,Clothing,1,1199.0,0.08256880733944955,55-64,Q2
2015,55,M,Clothing,1,835.0,-0.005988023952095809,55-64,Q3
2015,55,M,Clothing,3,317.0,0.0914826498422713,55-64,Q3
2015,55,M,Clothing,2,140.0,0.19642857142857142,55-64,Q3
2015,55,M,Clothing,1,1949.0,0.030271934325295024,55-64,Q3
2015,55,M,Clothing,3,531.333333,0.01756587202007528,55-64,Q3
2015,55,M,Clothing,1,659.0,0.165402124430956,55-64,Q3
2015,55,M,Clothing,3,37.333333,0.03571428571428571,55-64,Q3
2015,55,M,Clothing,2,186.0,-0.07526881720430108,55-64,Q3
2015,55,M,Clothing,2,468.0,0.019230769230769232,55-64,Q4
2015,55,M,Clothing,3,506.333333,0.012508229098090849,55-64,Q4
2016,55,F,Clothing,1,2227.0,0.2141894925909295,55-64,Q3
2016,54,M,Clothing,2,685.5,0.28519328956965717,45-54,Q2
2015,54,M,Clothing,1,198.0,0.045454545454545456,45-54,Q3
2016,53,M,Clothing,1,2250.0,0.06666666666666667,45-54,Q2
2016,53,M,Clothing,3,12.666667,0.2894736842105263,45-54,Q2
2016,53,F,Bikes,2,816.5,-0.041641151255358236,45-54,Q2
2016,53,F,Clothing,1,1150.0,0.17391304347826086,45-54,Q2
2015,53,F,Bikes,2,460.5,-0.08577633007600434,45-54,Q1
2015,53,F,Bikes,1,866.0,-0.15473441108545036,45-54,Q1
2016,53,F,Clothing,1,184.0,0.11956521739130435,45-54,Q1
2016,53,F,Clothing,3,534.333333,0.08296943231441048,45-54,Q1
2016,53,F,Clothing,1,203.0,0.11330049261083744,45-54,Q1
2016,53,F,Clothing,2,81.5,0.006134969325153374,45-54,Q3
2015,53,F,Clothing,3,60.666667,0.06043956043956044,45-54,Q3
2015,53,F,Clothing,2,92.5,-0.13513513513513514,45-54,Q3
2015,53,F,Clothing,1,254.0,0.04330708661417323,45-54,Q4
2015,53,F,Clothing,2,71.5,-0.006993006993006993,45-54,Q4
2016,52,M,Clothing,2,580.5,0.181739879414298,45-54,Q1
2016,52,M,Bikes,1,1820.0,0.06538461538461539,45-54,Q2
2016,52,M,Clothing,2,692.0,0.10260115606936417,45-54,Q2
2016,52,F,Clothing,1,855.0,0.09941520467836257,45-54,Q1
2016,52,F,Clothing,3,319.0,0.12225705329153605,45-54,Q2
2016,52,F,Clothing,2,988.0,0.008097165991902834,45-54,Q2
2016,52,F,Clothing,1,1901.0,0.22672277748553393,45-54,Q2
2015,52,F,Clothing,2,530.5,0.1423185673892554,45-54,Q4
2016,52,F,Clothing,1,1945.0,0.17223650385604114,45-54,Q2
2016,52,F,Clothing,2,74.5,0.18120805369127516,45-54,Q2
2015,52,F,Clothing,3,687.666667,0.0838584585555017,45-54,Q3
2015,52,M,Clothing,3,320.0,0.052083333333333336,45-54,Q3
2015,52,M,Clothing,2,203.0,0.13793103448275862,45-54,Q3
2015,52,M,Clothing,1,315.0,0.14285714285714285,45-54,Q4
2016,52,F,Clothing,2,765.5,0.2116263879817113,45-54,Q1
2016,51,M,Clothing,3,725.333333,0.1957720588235294,45-54,Q2
2016,50,M,Clothing,2,1038.5,0.05633124699085219,45-54,Q1
2016,50,M,Clothing,3,249.0,0.1566265060240964,45-54,Q2
2016,50,F,Clothing,2,220.5,0.047619047619047616,45-54,Q2
2016,50,F,Clothing,1,848.0,0.17452830188679244,45-54,Q2
2016,50,M,Accessories,1,854.0,0.22716627634660422,45-54,Q2
2016,50,F,Bikes,1,527.0,-0.024667931688804556,45-54,Q1
2016,50,F,Bikes,2,253.0,-0.06719367588932806,45-54,Q2
2016,50,F,Bikes,2,964.0,0.11773858921161826,45-54,Q2
2016,50,F,Clothing,1,1345.0,0.1970260223048327,45-54,Q2
2016,50,F,Clothing,1,265.0,0.24528301886792453,45-54,Q2
2016,50,F,Clothing,3,460.666667,0.1678726483357453,45-54,Q3
2015,48,F,Clothing,1,878.0,0.04328018223234624,45-54,Q3
2016,47,F,Clothing,1,606.0,0.07590759075907591,45-54,Q1
2016,47,F,Clothing,2,914.5,0.19628212137780207,45-54,Q2
2016,46,F,Bikes,2,600.0,0.06666666666666667,45-54,Q1
2016,46,F,Clothing,2,68.5,0.2116788321167883,45-54,Q1
2016,46,F,Clothing,2,157.5,0.047619047619047616,45-54,Q1
2016,46,F,Clothing,2,676.0,0.2411242603550296,45-54,Q1
2016,46,F,Bikes,1,558.0,0.03225806451612903,45-54,Q1
2016,46,F,Bikes,3,441.0,0.15343915343915343,45-54,Q2
2016,46,F,Clothing,2,538.0,0.16356877323420074,45-54,Q2
2016,46,F,Clothing,2,690.5,0.27588703837798695,45-54,Q2
2016,46,F,Bikes,2,576.0,0.027777777777777776,45-54,Q2
2016,46,F,Bikes,2,915.0,0.07049180327868852,45-54,Q2
2016,46,F,Clothing,3,647.333333,0.2533470648815654,45-54,Q2
2015,46,F,Bikes,3,297.0,-0.122334455667789,45-54,Q2
2015,46,F,Bikes,2,451.5,-0.10741971207087486,45-54,Q2
2015,46,F,Bikes,3,216.0,-0.20833333333333334,45-54,Q2
2015,46,F,Bikes,2,908.5,0.06384149697303247,45-54,Q3
2015,46,F,Bikes,3,163.333333,-0.10204081632653061,45-54,Q4
2015,46,F,Bikes,2,251.5,-0.073558648111332,45-54,Q4
2015,46,F,Clothing,1,322.0,-0.08695652173913043,45-54,Q4
2015,46,F,Clothing,3,579.666667,0.16158711903392756,45-54,Q4
2016,46,F,Clothing,1,2021.0,0.09945571499257794,45-54,Q1
2016,46,F,Clothing,3,415.666667,0.10184442662389735,45-54,Q2
2016,46,F,Clothing,3,736.0,0.14402173913043478,45-54,Q2
2016,46,F,Clothing,1,2327.0,0.0975504941985389,45-54,Q2
2015,46,F,Clothing,3,600.333333,0.06718489727928928,45-54,Q4
2016,46,F,Clothing,3,395.666667,0.1971356360572873,45-54,Q1
2015,46,M,Clothing,1,247.0,0.14979757085020243,45-54,Q4
2016,45,F,Clothing,3,298.333333,0.13966480446927373,45-54,Q2
2016,45,F,Clothing,3,651.666667,0.17647058823529413,45-54,Q2
2015,45,M,Clothing,3,439.333333,0.04400606980273141,45-54,Q3
2016,40,F,Bikes,2,1319.0,0.12054586808188021,35-44,Q2
2016,40,F,Accessories,1,255.0,0.09803921568627451,35-44,Q2
2016,40,M,Bikes,3,596.333333,-0.28283957518166575,35-44,Q2
2016,40,M,Accessories,2,87.0,0.22413793103448276,35-44,Q2
2016,40,M,Accessories,2,66.5,0.17293233082706766,35-44,Q2
2016,40,M,Clothing,3,83.0,0.3493975903614458,35-44,Q2
2016,40,F,Clothing,3,48.333333,0.31724137931034485,35-44,Q1
2016,40,F,Clothing,1,265.0,0.1169811320754717,35-44,Q1
2016,40,F,Clothing,2,85.5,0.21052631578947367,35-44,Q2
2016,40,F,Clothing,3,4.0,0.25,35-44,Q2
2016,40,F,Clothing,2,148.5,0.09090909090909091,35-44,Q2
2015,40,F,Clothing,2,161.0,0.16149068322981366,35-44,Q4
2015,40,F,Clothing,1,163.0,0.06134969325153374,35-44,Q4
2015,40,F,Clothing,2,77.5,0.012903225806451613,35-44,Q4
2015,40,F,Clothing,1,55.0,0.01818181818181818,35-44,Q4
2016,40,F,Accessories,2,592.0,0.16385135135135134,35-44,Q2
2016,41,M,Bikes,3,936.666667,0.17437722419928825,35-44,Q2
2016,41,M,Accessories,1,898.0,0.3374164810690423,35-44,Q2
2016,41,M,Clothing,2,960.0,0.21875,35-44,Q2
2016,41,M,Bikes,2,230.0,-0.17391304347826086,35-44,Q2
2015,41,M,Bikes,2,563.5,0.1126885536823425,35-44,Q1
2015,41,M,Bikes,1,1377.0,-0.5846042120551924,35-44,Q1
2015,41,M,Bikes,2,931.0,0.08646616541353383,35-44,Q4
2015,41,M,Accessories,3,274.0,0.10583941605839416,35-44,Q4
2016,41,F,Bikes,3,902.333333,0.15219800517177687,35-44,Q1
2016,41,F,Bikes,3,1087.0,0.28856179086169886,35-44,Q1
2016,41,F,Accessories,3,19.666667,0.3389830508474576,35-44,Q1
2016,41,F,Bikes,1,673.0,0.1976225854383358,35-44,Q2
2016,41,F,Bikes,2,1396.0,0.1780085959885387,35-44,Q2
2016,41,F,Accessories,1,10.0,0.3,35-44,Q2
2015,41,F,Bikes,3,390.666667,0.14675767918088736,35-44,Q1
2015,41,F,Accessories,2,31.0,0.22580645161290322,35-44,Q3
2015,41,F,Bikes,1,2574.0,0.09867909867909867,35-44,Q4
2016,41,M,Bikes,1,2893.0,0.19806429312132734,35-44,Q2
2016,41,M,Bikes,3,1001.0,0.22743922743922743,35-44,Q2
2016,41,M,Bikes,3,226.333333,0.20471281296023564,35-44,Q2
2016,41,M,Bikes,2,1011.0,0.15875370919881307,35-44,Q2
2015,41,M,Bikes,2,529.0,0.054820415879017016,35-44,Q1
2015,41,M,Bikes,3,408.666667,0.18433931484502447,35-44,Q2
2015,41,M,Bikes,1,2441.0,0.04956984842277755,35-44,Q4
2016,43,M,Bikes,2,1424.5,0.19445419445419446,35-44,Q2
2016,43,M,Accessories,3,87.0,0.3486590038314176,35-44,Q2
2016,43,M,Accessories,1,7.0,0.2857142857142857,35-44,Q2
2016,43,M,Accessories,2,163.5,0.3180428134556575,35-44,Q2
2016,43,M,Bikes,1,1565.0,0.28434504792332266,35-44,Q2
2015,43,M,Bikes,2,559.0,0.10554561717352415,35-44,Q1
2015,43,M,Bikes,3,282.0,0.07446808510638298,35-44,Q2
2016,53,M,Accessories,1,141.0,0.14893617021276595,45-54,Q1
2016,53,M,Accessories,2,22.0,0.4318181818181818,45-54,Q1
2016,53,M,Bikes,1,3057.0,0.2492639842983317,45-54,Q2
2015,53,M,Bikes,1,1204.0,0.16943521594684385,45-54,Q1
2016,52,F,Bikes,2,1315.0,0.11787072243346007,45-54,Q2
2016,52,F,Accessories,1,169.0,0.17159763313609466,45-54,Q2
2016,52,F,Accessories,2,342.0,0.3347953216374269,45-54,Q2
2016,52,M,Accessories,1,953.0,0.3441762854144806,45-54,Q1
2016,52,M,Accessories,3,45.0,0.25925925925925924,45-54,Q1
2016,52,M,Accessories,2,629.0,0.38791732909379967,45-54,Q1
2015,52,M,Accessories,3,13.0,0.28205128205128205,45-54,Q3
2015,52,M,Accessories,3,68.0,0.20098039215686275,45-54,Q3
2015,52,M,Accessories,3,16.333333,0.24489795918367346,45-54,Q3
2016,52,M,Accessories,1,48.0,0.16666666666666666,45-54,Q2
2016,51,M,Accessories,2,14.5,0.3103448275862069,45-54,Q3
2016,51,M,Accessories,3,57.333333,-0.01744186046511628,45-54,Q3
2016,51,M,Accessories,3,551.333333,0.3863361547762999,45-54,Q3
2015,51,M,Accessories,1,223.0,0.3273542600896861,45-54,Q4
2015,51,M,Clothing,3,62.0,-0.3548387096774194,45-54,Q4
2015,51,M,Accessories,1,1446.0,0.29806362378976486,45-54,Q4
2016,51,F,Bikes,1,3262.0,0.28877988963825874,45-54,Q2
2015,51,F,Bikes,2,512.0,0.0234375,45-54,Q1
2016,51,F,Accessories,3,23.0,0.2753623188405797,45-54,Q1
2016,51,F,Accessories,3,66.333333,0.19597989949748743,45-54,Q2
